Consumo,Tarifa,hora_cos,hora_sin,Mes_cos,Mes_sin,Dia_cos,Dia_sin,Dia_week_cos,Dia_week_sin
0.081,0.37533,0.7539,0.65699,0.7539,0.65699,-0.41615,0.9093,0.28366,-0.95892
0.08,0.35568,-0.1455,0.98936,0.7539,0.65699,-0.41615,0.9093,0.28366,-0.95892
0.094,0.32318,-0.91113,0.41212,0.7539,0.65699,-0.41615,0.9093,0.28366,-0.95892
0.113,0.27763,-0.83907,-0.54402,0.7539,0.65699,-0.41615,0.9093,0.28366,-0.95892
0.129,0.26548,0.00443,-0.99999,0.7539,0.65699,-0.41615,0.9093,0.28366,-0.95892
0.137,0.24395,0.84385,-0.53657,0.7539,0.65699,-0.41615,0.9093,0.28366,-0.95892
0.143,0.22961,0.90745,0.42017,0.7539,0.65699,-0.41615,0.9093,0.28366,-0.95892
0.152,0.22948,0.13674,0.99061,0.7539,0.65699,-0.41615,0.9093,0.28366,-0.95892
0.156,0.21817,-0.75969,0.65029,0.7539,0.65699,-0.41615,0.9093,0.28366,-0.95892
0.147,0.21816,-0.95766,-0.2879,0.7539,0.65699,-0.41615,0.9093,0.28366,-0.95892
0.14,0.21655,-0.27516,-0.9614,0.7539,0.65699,-0.41615,0.9093,0.28366,-0.95892
0.138,0.22094,0.66032,-0.75099,0.7539,0.65699,-0.41615,0.9093,0.28366,-0.95892
0.137,0.23493,0.9887,0.14988,0.7539,0.65699,-0.41615,0.9093,0.28366,-0.95892
0.135,0.26508,0.40808,0.91295,0.7539,0.65699,-0.41615,0.9093,0.28366,-0.95892
0.136,0.29377,-0.54773,0.83666,0.7539,0.65699,-0.41615,0.9093,0.28366,-0.95892
0.145,0.31001,-0.99996,-0.00885,0.7539,0.65699,-0.41615,0.9093,0.28366,-0.95892
0.155,0.31141,-0.53283,-0.84622,0.7539,0.65699,-0.41615,0.9093,0.28366,-0.95892
0.142,0.31659,0.42418,-0.90558,0.7539,0.65699,-0.41615,0.9093,0.28366,-0.95892
0.125,0.33291,0.5403,0.84147,0.7539,0.65699,-0.98999,0.14112,0.96017,-0.27942
0.109,0.33615,-0.41615,0.9093,0.7539,0.65699,-0.98999,0.14112,0.96017,-0.27942
0.097,0.3408,-0.98999,0.14112,0.7539,0.65699,-0.98999,0.14112,0.96017,-0.27942
0.089,0.3433,-0.65364,-0.7568,0.7539,0.65699,-0.98999,0.14112,0.96017,-0.27942
0.084,0.34296,0.28366,-0.95892,0.7539,0.65699,-0.98999,0.14112,0.96017,-0.27942
0.082,0.35091,0.96017,-0.27942,0.7539,0.65699,-0.98999,0.14112,0.96017,-0.27942
0.08,0.35236,0.7539,0.65699,0.7539,0.65699,-0.98999,0.14112,0.96017,-0.27942
0.077,0.31262,-0.1455,0.98936,0.7539,0.65699,-0.98999,0.14112,0.96017,-0.27942
0.087,0.27457,-0.91113,0.41212,0.7539,0.65699,-0.98999,0.14112,0.96017,-0.27942
0.104,0.23666,-0.83907,-0.54402,0.7539,0.65699,-0.98999,0.14112,0.96017,-0.27942
0.121,0.21515,0.00443,-0.99999,0.7539,0.65699,-0.98999,0.14112,0.96017,-0.27942
0.13,0.19513,0.84385,-0.53657,0.7539,0.65699,-0.98999,0.14112,0.96017,-0.27942
0.136,0.21922,0.90745,0.42017,0.7539,0.65699,-0.98999,0.14112,0.96017,-0.27942
0.145,0.21787,0.13674,0.99061,0.7539,0.65699,-0.98999,0.14112,0.96017,-0.27942
0.15,0.20946,-0.75969,0.65029,0.7539,0.65699,-0.98999,0.14112,0.96017,-0.27942
0.141,0.19112,-0.95766,-0.2879,0.7539,0.65699,-0.98999,0.14112,0.96017,-0.27942
0.135,0.1839,-0.27516,-0.9614,0.7539,0.65699,-0.98999,0.14112,0.96017,-0.27942
0.133,0.18847,0.66032,-0.75099,0.7539,0.65699,-0.98999,0.14112,0.96017,-0.27942
0.134,0.21719,0.9887,0.14988,0.7539,0.65699,-0.98999,0.14112,0.96017,-0.27942
0.135,0.24302,0.40808,0.91295,0.7539,0.65699,-0.98999,0.14112,0.96017,-0.27942
0.139,0.29018,-0.54773,0.83666,0.7539,0.65699,-0.98999,0.14112,0.96017,-0.27942
0.152,0.30597,-0.99996,-0.00885,0.7539,0.65699,-0.98999,0.14112,0.96017,-0.27942
0.163,0.32071,-0.53283,-0.84622,0.7539,0.65699,-0.98999,0.14112,0.96017,-0.27942
0.148,0.31618,0.42418,-0.90558,0.7539,0.65699,-0.98999,0.14112,0.96017,-0.27942
0.124,0.36253,0.5403,0.84147,0.7539,0.65699,-0.65364,-0.7568,1.0,0.0
0.104,0.37169,-0.41615,0.9093,0.7539,0.65699,-0.65364,-0.7568,1.0,0.0
0.092,0.37214,-0.98999,0.14112,0.7539,0.65699,-0.65364,-0.7568,1.0,0.0
0.086,0.37192,-0.65364,-0.7568,0.7539,0.65699,-0.65364,-0.7568,1.0,0.0
0.082,0.37597,0.28366,-0.95892,0.7539,0.65699,-0.65364,-0.7568,1.0,0.0
0.081,0.3709,0.96017,-0.27942,0.7539,0.65699,-0.65364,-0.7568,1.0,0.0
0.083,0.36648,0.7539,0.65699,0.7539,0.65699,-0.65364,-0.7568,1.0,0.0
0.089,0.3526,-0.1455,0.98936,0.7539,0.65699,-0.65364,-0.7568,1.0,0.0
0.103,0.35771,-0.91113,0.41212,0.7539,0.65699,-0.65364,-0.7568,1.0,0.0
0.118,0.33289,-0.83907,-0.54402,0.7539,0.65699,-0.65364,-0.7568,1.0,0.0
0.187,0.37274,0.00443,-0.99999,0.7539,0.65699,-0.65364,-0.7568,1.0,0.0
0.195,0.36082,0.84385,-0.53657,0.7539,0.65699,-0.65364,-0.7568,1.0,0.0
0.205,0.3616,0.90745,0.42017,0.7539,0.65699,-0.65364,-0.7568,1.0,0.0
0.223,0.35983,0.13674,0.99061,0.7539,0.65699,-0.65364,-0.7568,1.0,0.0
0.159,0.30826,-0.75969,0.65029,0.7539,0.65699,-0.65364,-0.7568,1.0,0.0
0.152,0.30147,-0.95766,-0.2879,0.7539,0.65699,-0.65364,-0.7568,1.0,0.0
0.149,0.29378,-0.27516,-0.9614,0.7539,0.65699,-0.65364,-0.7568,1.0,0.0
0.1,0.28796,0.66032,-0.75099,0.7539,0.65699,-0.65364,-0.7568,1.0,0.0
0.178,0.3321,0.9887,0.14988,0.7539,0.65699,-0.65364,-0.7568,1.0,0.0
0.404,0.34203,0.40808,0.91295,0.7539,0.65699,-0.65364,-0.7568,1.0,0.0
0.256,0.37314,-0.54773,0.83666,0.7539,0.65699,-0.65364,-0.7568,1.0,0.0
0.127,0.38066,-0.99996,-0.00885,0.7539,0.65699,-0.65364,-0.7568,1.0,0.0
0.09,0.33037,-0.53283,-0.84622,0.7539,0.65699,-0.65364,-0.7568,1.0,0.0
0.072,0.32336,0.42418,-0.90558,0.7539,0.65699,-0.65364,-0.7568,1.0,0.0
0.05,0.31772,0.5403,0.84147,0.7539,0.65699,0.28366,-0.95892,0.5403,0.84147
0.049,0.30055,-0.41615,0.9093,0.7539,0.65699,0.28366,-0.95892,0.5403,0.84147
0.047,0.30068,-0.98999,0.14112,0.7539,0.65699,0.28366,-0.95892,0.5403,0.84147
0.044,0.30736,-0.65364,-0.7568,0.7539,0.65699,0.28366,-0.95892,0.5403,0.84147
0.049,0.30529,0.28366,-0.95892,0.7539,0.65699,0.28366,-0.95892,0.5403,0.84147
0.047,0.30414,0.96017,-0.27942,0.7539,0.65699,0.28366,-0.95892,0.5403,0.84147
0.162,0.3076,0.7539,0.65699,0.7539,0.65699,0.28366,-0.95892,0.5403,0.84147
0.375,0.32253,-0.1455,0.98936,0.7539,0.65699,0.28366,-0.95892,0.5403,0.84147
0.082,0.33466,-0.91113,0.41212,0.7539,0.65699,0.28366,-0.95892,0.5403,0.84147
0.56,0.3143,-0.83907,-0.54402,0.7539,0.65699,0.28366,-0.95892,0.5403,0.84147
0.046,0.35495,0.00443,-0.99999,0.7539,0.65699,0.28366,-0.95892,0.5403,0.84147
0.038,0.34726,0.84385,-0.53657,0.7539,0.65699,0.28366,-0.95892,0.5403,0.84147
0.041,0.34561,0.90745,0.42017,0.7539,0.65699,0.28366,-0.95892,0.5403,0.84147
0.042,0.34513,0.13674,0.99061,0.7539,0.65699,0.28366,-0.95892,0.5403,0.84147
0.039,0.2909,-0.75969,0.65029,0.7539,0.65699,0.28366,-0.95892,0.5403,0.84147
0.14,0.26929,-0.95766,-0.2879,0.7539,0.65699,0.28366,-0.95892,0.5403,0.84147
0.088,0.26709,-0.27516,-0.9614,0.7539,0.65699,0.28366,-0.95892,0.5403,0.84147
0.048,0.26848,0.66032,-0.75099,0.7539,0.65699,0.28366,-0.95892,0.5403,0.84147
0.089,0.31951,0.9887,0.14988,0.7539,0.65699,0.28366,-0.95892,0.5403,0.84147
0.128,0.32715,0.40808,0.91295,0.7539,0.65699,0.28366,-0.95892,0.5403,0.84147
0.12,0.36354,-0.54773,0.83666,0.7539,0.65699,0.28366,-0.95892,0.5403,0.84147
0.27,0.38211,-0.99996,-0.00885,0.7539,0.65699,0.28366,-0.95892,0.5403,0.84147
0.057,0.33155,-0.53283,-0.84622,0.7539,0.65699,0.28366,-0.95892,0.5403,0.84147
0.067,0.31902,0.42418,-0.90558,0.7539,0.65699,0.28366,-0.95892,0.5403,0.84147
0.051,0.3062,0.5403,0.84147,0.7539,0.65699,0.96017,-0.27942,-0.41615,0.9093
0.04,0.28367,-0.41615,0.9093,0.7539,0.65699,0.96017,-0.27942,-0.41615,0.9093
0.043,0.2871,-0.98999,0.14112,0.7539,0.65699,0.96017,-0.27942,-0.41615,0.9093
0.047,0.29575,-0.65364,-0.7568,0.7539,0.65699,0.96017,-0.27942,-0.41615,0.9093
0.04,0.29818,0.28366,-0.95892,0.7539,0.65699,0.96017,-0.27942,-0.41615,0.9093
0.044,0.29941,0.96017,-0.27942,0.7539,0.65699,0.96017,-0.27942,-0.41615,0.9093
0.092,0.32326,0.7539,0.65699,0.7539,0.65699,0.96017,-0.27942,-0.41615,0.9093
0.152,0.32832,-0.1455,0.98936,0.7539,0.65699,0.96017,-0.27942,-0.41615,0.9093
0.072,0.33736,-0.91113,0.41212,0.7539,0.65699,0.96017,-0.27942,-0.41615,0.9093
0.098,0.30942,-0.83907,-0.54402,0.7539,0.65699,0.96017,-0.27942,-0.41615,0.9093
0.143,0.35649,0.00443,-0.99999,0.7539,0.65699,0.96017,-0.27942,-0.41615,0.9093
0.26,0.34545,0.84385,-0.53657,0.7539,0.65699,0.96017,-0.27942,-0.41615,0.9093
0.177,0.34651,0.90745,0.42017,0.7539,0.65699,0.96017,-0.27942,-0.41615,0.9093
0.31,0.34502,0.13674,0.99061,0.7539,0.65699,0.96017,-0.27942,-0.41615,0.9093
0.112,0.28629,-0.75969,0.65029,0.7539,0.65699,0.96017,-0.27942,-0.41615,0.9093
0.139,0.27062,-0.95766,-0.2879,0.7539,0.65699,0.96017,-0.27942,-0.41615,0.9093
0.168,0.25946,-0.27516,-0.9614,0.7539,0.65699,0.96017,-0.27942,-0.41615,0.9093
0.11,0.25755,0.66032,-0.75099,0.7539,0.65699,0.96017,-0.27942,-0.41615,0.9093
0.105,0.33076,0.9887,0.14988,0.7539,0.65699,0.96017,-0.27942,-0.41615,0.9093
0.085,0.35755,0.40808,0.91295,0.7539,0.65699,0.96017,-0.27942,-0.41615,0.9093
0.096,0.38174,-0.54773,0.83666,0.7539,0.65699,0.96017,-0.27942,-0.41615,0.9093
0.534,0.39143,-0.99996,-0.00885,0.7539,0.65699,0.96017,-0.27942,-0.41615,0.9093
0.069,0.34465,-0.53283,-0.84622,0.7539,0.65699,0.96017,-0.27942,-0.41615,0.9093
0.072,0.34225,0.42418,-0.90558,0.7539,0.65699,0.96017,-0.27942,-0.41615,0.9093
0.05,0.2908,0.5403,0.84147,0.7539,0.65699,0.7539,0.65699,-0.98999,0.14112
0.047,0.26287,-0.41615,0.9093,0.7539,0.65699,0.7539,0.65699,-0.98999,0.14112
0.04,0.25013,-0.98999,0.14112,0.7539,0.65699,0.7539,0.65699,-0.98999,0.14112
0.046,0.25106,-0.65364,-0.7568,0.7539,0.65699,0.7539,0.65699,-0.98999,0.14112
0.047,0.25217,0.28366,-0.95892,0.7539,0.65699,0.7539,0.65699,-0.98999,0.14112
0.042,0.24885,0.96017,-0.27942,0.7539,0.65699,0.7539,0.65699,-0.98999,0.14112
0.044,0.2469,0.7539,0.65699,0.7539,0.65699,0.7539,0.65699,-0.98999,0.14112
0.158,0.23661,-0.1455,0.98936,0.7539,0.65699,0.7539,0.65699,-0.98999,0.14112
0.093,0.24593,-0.91113,0.41212,0.7539,0.65699,0.7539,0.65699,-0.98999,0.14112
0.272,0.23348,-0.83907,-0.54402,0.7539,0.65699,0.7539,0.65699,-0.98999,0.14112
0.213,0.2741,0.00443,-0.99999,0.7539,0.65699,0.7539,0.65699,-0.98999,0.14112
0.109,0.26991,0.84385,-0.53657,0.7539,0.65699,0.7539,0.65699,-0.98999,0.14112
0.109,0.2704,0.90745,0.42017,0.7539,0.65699,0.7539,0.65699,-0.98999,0.14112
0.509,0.2697,0.13674,0.99061,0.7539,0.65699,0.7539,0.65699,-0.98999,0.14112
0.171,0.22152,-0.75969,0.65029,0.7539,0.65699,0.7539,0.65699,-0.98999,0.14112
0.128,0.22176,-0.95766,-0.2879,0.7539,0.65699,0.7539,0.65699,-0.98999,0.14112
0.168,0.22167,-0.27516,-0.9614,0.7539,0.65699,0.7539,0.65699,-0.98999,0.14112
0.159,0.22182,0.66032,-0.75099,0.7539,0.65699,0.7539,0.65699,-0.98999,0.14112
0.4,0.27121,0.9887,0.14988,0.7539,0.65699,0.7539,0.65699,-0.98999,0.14112
0.269,0.2832,0.40808,0.91295,0.7539,0.65699,0.7539,0.65699,-0.98999,0.14112
0.485,0.34033,-0.54773,0.83666,0.7539,0.65699,0.7539,0.65699,-0.98999,0.14112
0.12,0.35978,-0.99996,-0.00885,0.7539,0.65699,0.7539,0.65699,-0.98999,0.14112
0.166,0.30902,-0.53283,-0.84622,0.7539,0.65699,0.7539,0.65699,-0.98999,0.14112
0.155,0.29381,0.42418,-0.90558,0.7539,0.65699,0.7539,0.65699,-0.98999,0.14112
0.072,0.30859,0.5403,0.84147,0.7539,0.65699,-0.1455,0.98936,-0.65364,-0.7568
0.083,0.30685,-0.41615,0.9093,0.7539,0.65699,-0.1455,0.98936,-0.65364,-0.7568
0.044,0.29096,-0.98999,0.14112,0.7539,0.65699,-0.1455,0.98936,-0.65364,-0.7568
0.044,0.28455,-0.65364,-0.7568,0.7539,0.65699,-0.1455,0.98936,-0.65364,-0.7568
0.036,0.28994,0.28366,-0.95892,0.7539,0.65699,-0.1455,0.98936,-0.65364,-0.7568
0.042,0.29816,0.96017,-0.27942,0.7539,0.65699,-0.1455,0.98936,-0.65364,-0.7568
0.117,0.31924,0.7539,0.65699,0.7539,0.65699,-0.1455,0.98936,-0.65364,-0.7568
0.103,0.32672,-0.1455,0.98936,0.7539,0.65699,-0.1455,0.98936,-0.65364,-0.7568
0.065,0.33972,-0.91113,0.41212,0.7539,0.65699,-0.1455,0.98936,-0.65364,-0.7568
0.069,0.29971,-0.83907,-0.54402,0.7539,0.65699,-0.1455,0.98936,-0.65364,-0.7568
0.083,0.33614,0.00443,-0.99999,0.7539,0.65699,-0.1455,0.98936,-0.65364,-0.7568
0.067,0.34721,0.84385,-0.53657,0.7539,0.65699,-0.1455,0.98936,-0.65364,-0.7568
0.065,0.35425,0.90745,0.42017,0.7539,0.65699,-0.1455,0.98936,-0.65364,-0.7568
0.123,0.35884,0.13674,0.99061,0.7539,0.65699,-0.1455,0.98936,-0.65364,-0.7568
0.167,0.30006,-0.75969,0.65029,0.7539,0.65699,-0.1455,0.98936,-0.65364,-0.7568
0.108,0.29556,-0.95766,-0.2879,0.7539,0.65699,-0.1455,0.98936,-0.65364,-0.7568
0.101,0.28475,-0.27516,-0.9614,0.7539,0.65699,-0.1455,0.98936,-0.65364,-0.7568
0.115,0.28105,0.66032,-0.75099,0.7539,0.65699,-0.1455,0.98936,-0.65364,-0.7568
0.108,0.33118,0.9887,0.14988,0.7539,0.65699,-0.1455,0.98936,-0.65364,-0.7568
0.077,0.35462,0.40808,0.91295,0.7539,0.65699,-0.1455,0.98936,-0.65364,-0.7568
0.045,0.38764,-0.54773,0.83666,0.7539,0.65699,-0.1455,0.98936,-0.65364,-0.7568
0.075,0.39276,-0.99996,-0.00885,0.7539,0.65699,-0.1455,0.98936,-0.65364,-0.7568
0.086,0.3454,-0.53283,-0.84622,0.7539,0.65699,-0.1455,0.98936,-0.65364,-0.7568
0.046,0.3469,0.42418,-0.90558,0.7539,0.65699,-0.1455,0.98936,-0.65364,-0.7568
0.082,0.34626,0.5403,0.84147,0.7539,0.65699,-0.91113,0.41212,0.28366,-0.95892
0.07,0.35117,-0.41615,0.9093,0.7539,0.65699,-0.91113,0.41212,0.28366,-0.95892
0.042,0.36078,-0.98999,0.14112,0.7539,0.65699,-0.91113,0.41212,0.28366,-0.95892
0.042,0.37719,-0.65364,-0.7568,0.7539,0.65699,-0.91113,0.41212,0.28366,-0.95892
0.043,0.39059,0.28366,-0.95892,0.7539,0.65699,-0.91113,0.41212,0.28366,-0.95892
0.041,0.39692,0.96017,-0.27942,0.7539,0.65699,-0.91113,0.41212,0.28366,-0.95892
0.042,0.41383,0.7539,0.65699,0.7539,0.65699,-0.91113,0.41212,0.28366,-0.95892
0.037,0.39279,-0.1455,0.98936,0.7539,0.65699,-0.91113,0.41212,0.28366,-0.95892
0.043,0.3563,-0.91113,0.41212,0.7539,0.65699,-0.91113,0.41212,0.28366,-0.95892
0.155,0.30555,-0.83907,-0.54402,0.7539,0.65699,-0.91113,0.41212,0.28366,-0.95892
0.041,0.28208,0.00443,-0.99999,0.7539,0.65699,-0.91113,0.41212,0.28366,-0.95892
0.057,0.2739,0.84385,-0.53657,0.7539,0.65699,-0.91113,0.41212,0.28366,-0.95892
0.051,0.27613,0.90745,0.42017,0.7539,0.65699,-0.91113,0.41212,0.28366,-0.95892
0.041,0.27721,0.13674,0.99061,0.7539,0.65699,-0.91113,0.41212,0.28366,-0.95892
0.041,0.27564,-0.75969,0.65029,0.7539,0.65699,-0.91113,0.41212,0.28366,-0.95892
0.041,0.2726,-0.95766,-0.2879,0.7539,0.65699,-0.91113,0.41212,0.28366,-0.95892
0.086,0.27096,-0.27516,-0.9614,0.7539,0.65699,-0.91113,0.41212,0.28366,-0.95892
0.122,0.27082,0.66032,-0.75099,0.7539,0.65699,-0.91113,0.41212,0.28366,-0.95892
0.087,0.27738,0.9887,0.14988,0.7539,0.65699,-0.91113,0.41212,0.28366,-0.95892
0.043,0.28616,0.40808,0.91295,0.7539,0.65699,-0.91113,0.41212,0.28366,-0.95892
0.043,0.32935,-0.54773,0.83666,0.7539,0.65699,-0.91113,0.41212,0.28366,-0.95892
0.043,0.35058,-0.99996,-0.00885,0.7539,0.65699,-0.91113,0.41212,0.28366,-0.95892
0.12,0.35428,-0.53283,-0.84622,0.7539,0.65699,-0.91113,0.41212,0.28366,-0.95892
0.14,0.34879,0.42418,-0.90558,0.7539,0.65699,-0.91113,0.41212,0.28366,-0.95892
0.157,0.36911,0.5403,0.84147,0.7539,0.65699,-0.83907,-0.54402,0.96017,-0.27942
0.095,0.38489,-0.41615,0.9093,0.7539,0.65699,-0.83907,-0.54402,0.96017,-0.27942
0.052,0.40627,-0.98999,0.14112,0.7539,0.65699,-0.83907,-0.54402,0.96017,-0.27942
0.062,0.43066,-0.65364,-0.7568,0.7539,0.65699,-0.83907,-0.54402,0.96017,-0.27942
0.051,0.44628,0.28366,-0.95892,0.7539,0.65699,-0.83907,-0.54402,0.96017,-0.27942
0.052,0.45676,0.96017,-0.27942,0.7539,0.65699,-0.83907,-0.54402,0.96017,-0.27942
0.051,0.46381,0.7539,0.65699,0.7539,0.65699,-0.83907,-0.54402,0.96017,-0.27942
0.05,0.46651,-0.1455,0.98936,0.7539,0.65699,-0.83907,-0.54402,0.96017,-0.27942
0.026,0.39565,-0.91113,0.41212,0.7539,0.65699,-0.83907,-0.54402,0.96017,-0.27942
0.115,0.3442,-0.83907,-0.54402,0.7539,0.65699,-0.83907,-0.54402,0.96017,-0.27942
0.164,0.3165,0.00443,-0.99999,0.7539,0.65699,-0.83907,-0.54402,0.96017,-0.27942
0.141,0.30449,0.84385,-0.53657,0.7539,0.65699,-0.83907,-0.54402,0.96017,-0.27942
0.041,0.29499,0.90745,0.42017,0.7539,0.65699,-0.83907,-0.54402,0.96017,-0.27942
0.147,0.29504,0.13674,0.99061,0.7539,0.65699,-0.83907,-0.54402,0.96017,-0.27942
0.813,0.29273,-0.75969,0.65029,0.7539,0.65699,-0.83907,-0.54402,0.96017,-0.27942
0.217,0.28787,-0.95766,-0.2879,0.7539,0.65699,-0.83907,-0.54402,0.96017,-0.27942
0.14,0.28992,-0.27516,-0.9614,0.7539,0.65699,-0.83907,-0.54402,0.96017,-0.27942
0.158,0.28928,0.66032,-0.75099,0.7539,0.65699,-0.83907,-0.54402,0.96017,-0.27942
0.139,0.28705,0.9887,0.14988,0.7539,0.65699,-0.83907,-0.54402,0.96017,-0.27942
0.071,0.29117,0.40808,0.91295,0.7539,0.65699,-0.83907,-0.54402,0.96017,-0.27942
0.103,0.348,-0.54773,0.83666,0.7539,0.65699,-0.83907,-0.54402,0.96017,-0.27942
0.135,0.36829,-0.99996,-0.00885,0.7539,0.65699,-0.83907,-0.54402,0.96017,-0.27942
0.089,0.37878,-0.53283,-0.84622,0.7539,0.65699,-0.83907,-0.54402,0.96017,-0.27942
0.386,0.37283,0.42418,-0.90558,0.7539,0.65699,-0.83907,-0.54402,0.96017,-0.27942
0.08,0.39535,0.5403,0.84147,0.7539,0.65699,0.00443,-0.99999,1.0,0.0
0.535,0.41071,-0.41615,0.9093,0.7539,0.65699,0.00443,-0.99999,1.0,0.0
0.044,0.4185,-0.98999,0.14112,0.7539,0.65699,0.00443,-0.99999,1.0,0.0
0.041,0.40466,-0.65364,-0.7568,0.7539,0.65699,0.00443,-0.99999,1.0,0.0
0.036,0.41538,0.28366,-0.95892,0.7539,0.65699,0.00443,-0.99999,1.0,0.0
0.042,0.43358,0.96017,-0.27942,0.7539,0.65699,0.00443,-0.99999,1.0,0.0
0.041,0.42662,0.7539,0.65699,0.7539,0.65699,0.00443,-0.99999,1.0,0.0
0.196,0.4053,-0.1455,0.98936,0.7539,0.65699,0.00443,-0.99999,1.0,0.0
0.114,0.41004,-0.91113,0.41212,0.7539,0.65699,0.00443,-0.99999,1.0,0.0
0.135,0.377,-0.83907,-0.54402,0.7539,0.65699,0.00443,-0.99999,1.0,0.0
0.103,0.40455,0.00443,-0.99999,0.7539,0.65699,0.00443,-0.99999,1.0,0.0
0.613,0.39254,0.84385,-0.53657,0.7539,0.65699,0.00443,-0.99999,1.0,0.0
0.49,0.39144,0.90745,0.42017,0.7539,0.65699,0.00443,-0.99999,1.0,0.0
0.103,0.38863,0.13674,0.99061,0.7539,0.65699,0.00443,-0.99999,1.0,0.0
0.137,0.33071,-0.75969,0.65029,0.7539,0.65699,0.00443,-0.99999,1.0,0.0
0.147,0.3197,-0.95766,-0.2879,0.7539,0.65699,0.00443,-0.99999,1.0,0.0
0.148,0.31939,-0.27516,-0.9614,0.7539,0.65699,0.00443,-0.99999,1.0,0.0
0.084,0.32264,0.66032,-0.75099,0.7539,0.65699,0.00443,-0.99999,1.0,0.0
0.098,0.38339,0.9887,0.14988,0.7539,0.65699,0.00443,-0.99999,1.0,0.0
0.121,0.40661,0.40808,0.91295,0.7539,0.65699,0.00443,-0.99999,1.0,0.0
0.669,0.43446,-0.54773,0.83666,0.7539,0.65699,0.00443,-0.99999,1.0,0.0
0.331,0.45863,-0.99996,-0.00885,0.7539,0.65699,0.00443,-0.99999,1.0,0.0
0.071,0.40225,-0.53283,-0.84622,0.7539,0.65699,0.00443,-0.99999,1.0,0.0
0.067,0.39787,0.42418,-0.90558,0.7539,0.65699,0.00443,-0.99999,1.0,0.0
0.055,0.39757,0.5403,0.84147,0.7539,0.65699,0.84385,-0.53657,0.5403,0.84147
0.049,0.38824,-0.41615,0.9093,0.7539,0.65699,0.84385,-0.53657,0.5403,0.84147
0.047,0.39716,-0.98999,0.14112,0.7539,0.65699,0.84385,-0.53657,0.5403,0.84147
0.041,0.3874,-0.65364,-0.7568,0.7539,0.65699,0.84385,-0.53657,0.5403,0.84147
0.043,0.38827,0.28366,-0.95892,0.7539,0.65699,0.84385,-0.53657,0.5403,0.84147
0.046,0.39137,0.96017,-0.27942,0.7539,0.65699,0.84385,-0.53657,0.5403,0.84147
0.168,0.39799,0.7539,0.65699,0.7539,0.65699,0.84385,-0.53657,0.5403,0.84147
0.088,0.39206,-0.1455,0.98936,0.7539,0.65699,0.84385,-0.53657,0.5403,0.84147
0.041,0.39225,-0.91113,0.41212,0.7539,0.65699,0.84385,-0.53657,0.5403,0.84147
0.04,0.36261,-0.83907,-0.54402,0.7539,0.65699,0.84385,-0.53657,0.5403,0.84147
0.04,0.40235,0.00443,-0.99999,0.7539,0.65699,0.84385,-0.53657,0.5403,0.84147
0.037,0.39722,0.84385,-0.53657,0.7539,0.65699,0.84385,-0.53657,0.5403,0.84147
0.068,0.3962,0.90745,0.42017,0.7539,0.65699,0.84385,-0.53657,0.5403,0.84147
0.092,0.39606,0.13674,0.99061,0.7539,0.65699,0.84385,-0.53657,0.5403,0.84147
0.045,0.34848,-0.75969,0.65029,0.7539,0.65699,0.84385,-0.53657,0.5403,0.84147
0.044,0.35174,-0.95766,-0.2879,0.7539,0.65699,0.84385,-0.53657,0.5403,0.84147
0.039,0.35503,-0.27516,-0.9614,0.7539,0.65699,0.84385,-0.53657,0.5403,0.84147
0.043,0.3603,0.66032,-0.75099,0.7539,0.65699,0.84385,-0.53657,0.5403,0.84147
0.06,0.42247,0.9887,0.14988,0.7539,0.65699,0.84385,-0.53657,0.5403,0.84147
0.066,0.44026,0.40808,0.91295,0.7539,0.65699,0.84385,-0.53657,0.5403,0.84147
0.105,0.47275,-0.54773,0.83666,0.7539,0.65699,0.84385,-0.53657,0.5403,0.84147
0.317,0.48342,-0.99996,-0.00885,0.7539,0.65699,0.84385,-0.53657,0.5403,0.84147
0.062,0.43592,-0.53283,-0.84622,0.7539,0.65699,0.84385,-0.53657,0.5403,0.84147
0.354,0.42766,0.42418,-0.90558,0.7539,0.65699,0.84385,-0.53657,0.5403,0.84147
0.084,0.41613,0.5403,0.84147,0.7539,0.65699,0.90745,0.42017,-0.41615,0.9093
0.525,0.41948,-0.41615,0.9093,0.7539,0.65699,0.90745,0.42017,-0.41615,0.9093
0.041,0.41645,-0.98999,0.14112,0.7539,0.65699,0.90745,0.42017,-0.41615,0.9093
0.038,0.41888,-0.65364,-0.7568,0.7539,0.65699,0.90745,0.42017,-0.41615,0.9093
0.04,0.43715,0.28366,-0.95892,0.7539,0.65699,0.90745,0.42017,-0.41615,0.9093
0.04,0.45453,0.96017,-0.27942,0.7539,0.65699,0.90745,0.42017,-0.41615,0.9093
0.261,0.43427,0.7539,0.65699,0.7539,0.65699,0.90745,0.42017,-0.41615,0.9093
0.142,0.44085,-0.1455,0.98936,0.7539,0.65699,0.90745,0.42017,-0.41615,0.9093
0.101,0.43463,-0.91113,0.41212,0.7539,0.65699,0.90745,0.42017,-0.41615,0.9093
0.084,0.38918,-0.83907,-0.54402,0.7539,0.65699,0.90745,0.42017,-0.41615,0.9093
0.21,0.43001,0.00443,-0.99999,0.7539,0.65699,0.90745,0.42017,-0.41615,0.9093
0.369,0.41913,0.84385,-0.53657,0.7539,0.65699,0.90745,0.42017,-0.41615,0.9093
